C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_23_473.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_23_473.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_23_473.jpg,0,0,0,7.56357
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_23_601.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_23_601.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_23_601.jpg,0,0.3830958,0,8.082058
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_23_729.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_23_729.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_23_729.jpg,0,0.000653386,0,8.011533
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_23_860.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_23_860.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_23_860.jpg,0,0,0,7.899207
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_23_991.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_23_991.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_23_991.jpg,-0.3955674,0,0,7.721338
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_161.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_161.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_161.jpg,0,0,0,7.559237
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_291.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_291.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_291.jpg,0,0.3934929,0,8.015057
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_436.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_436.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_436.jpg,0,0,0,7.92896
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_562.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_562.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_562.jpg,0,0,0,7.8178
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_695.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_695.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_695.jpg,0,0,0,7.723762
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_829.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_829.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_829.jpg,-0.3987624,0,0,7.53082
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_24_963.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_24_963.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_24_963.jpg,0,0,0,7.400149
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_100.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_100.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_100.jpg,0,0,0,7.296199
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_241.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_241.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_241.jpg,0,0.4209945,0,7.881087
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_387.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_387.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_387.jpg,0,0,0,7.796956
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_541.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_541.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_541.jpg,-0.4620903,0,0,7.554472
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_675.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_675.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_675.jpg,-0.8676144,0,0,7.298637
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_812.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_812.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_812.jpg,-1,0,0,7.104983
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_25_968.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_25_968.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_25_968.jpg,-0.5357848,0,0,7.018798
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_103.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_103.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_103.jpg,-0.1291609,0,0,6.902312
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_274.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_274.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_274.jpg,0,0,0,6.787122
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_415.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_415.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_415.jpg,-0.4703352,0,0,6.589935
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_548.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_548.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_548.jpg,-0.0674898,0,0,6.481309
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_688.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_688.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_688.jpg,0,0,0,6.388973
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_813.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_813.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_813.jpg,0,0,0,6.312113
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_26_940.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_26_940.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_26_940.jpg,0,0,0,6.223621
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_065.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_065.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_065.jpg,0,0.3745038,0,6.67287
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_186.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_186.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_186.jpg,0,0.01325938,0,6.632488
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_307.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_307.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_307.jpg,-0.3683769,0,0,6.492127
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_432.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_432.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_432.jpg,0,0,0,6.395697
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_555.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_555.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_555.jpg,0,0,0,6.318573
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_675.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_675.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_675.jpg,0,0,0,6.242565
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_799.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_799.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_799.jpg,0,0.3682827,0,6.759027
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_27_929.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_27_929.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_27_929.jpg,0,0.7620627,0,7.759476
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_059.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_059.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_059.jpg,-0.3860403,0.3760224,0,8.230986
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_215.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_215.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_215.jpg,-0.8572994,0,0,7.921176
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_362.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_362.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_362.jpg,-0.4184909,0,0,7.816411
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_501.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_501.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_501.jpg,-0.000638634,0,0,7.667513
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_661.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_661.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_661.jpg,-0.47901,0,0,7.434834
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_814.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_814.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_814.jpg,-0.01996195,0,0,7.298052
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_28_945.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_28_945.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_28_945.jpg,0,0,0,7.194903
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_108.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_108.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_108.jpg,0,0,0,7.079722
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_256.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_256.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_256.jpg,0,0,0,6.980459
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_389.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_389.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_389.jpg,0,0.3997605,0,7.535921
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_504.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_504.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_504.jpg,0,0.05194947,0,7.542807
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_626.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_626.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_626.jpg,0,0,0,7.455564
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_748.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_748.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_748.jpg,-0.366279,0,0,7.298524
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_877.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_877.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_877.jpg,0,0,0,7.176908
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_29_997.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_29_997.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_29_997.jpg,0,0,0,7.090425
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_114.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_114.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_114.jpg,0,0,0,7.019269
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_245.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_245.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_245.jpg,0,0.3890259,0,7.55657
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_367.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_367.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_367.jpg,0,0.7571646,0,8.539869
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_519.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_519.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_519.jpg,0,1,0,10.31117
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_688.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_688.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_688.jpg,0,0.4936012,0,11.14252
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_825.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_825.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_825.jpg,0,0.08042201,0,11.15835
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_30_976.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_30_976.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_30_976.jpg,0,0.5283467,0,11.93177
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_172.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_172.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_172.jpg,-0.5055894,0.02275729,0,11.41101
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_319.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_319.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_319.jpg,-0.8929362,0,0,11.14897
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_432.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_432.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_432.jpg,-0.4142817,0,0,11.00401
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_579.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_579.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_579.jpg,0,0,0,10.77316
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_739.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_739.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_739.jpg,0,0.4797894,0,11.67722
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_31_910.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_31_910.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_31_910.jpg,0,0.05900398,0,11.60982
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_035.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_035.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_035.jpg,0,0,0,11.15047
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_161.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_161.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_161.jpg,0,0,0,11.16989
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_260.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_260.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_260.jpg,0,0.3644055,0,11.48459
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_404.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_404.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_404.jpg,0,0.002121627,0,11.47364
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_522.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_522.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_522.jpg,0,0.363474,0,11.88332
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_647.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_647.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_647.jpg,0,0.7268149,0,12.65073
C:\Users\LZarzec1\Desktop\Data\IMG\center_2020_12_13_10_10_32_770.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\left_2020_12_13_10_10_32_770.jpg, C:\Users\LZarzec1\Desktop\Data\IMG\right_2020_12_13_10_10_32_770.jpg,0,1,0,13.95286
